Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 23 Jun 1985,2,920.0,726,24.0,22.5,91,19.06,NA,NA,304.3,361.4,307.8
00Z 23 Jun 1985,3,850.0,1418,19.4,16.6,84,14.18,320,4,306.4,349.3,309.1
00Z 23 Jun 1985,4,700.0,3062,11.4,8.2,81,9.84,180,9,315.1,346.1,316.9
00Z 23 Jun 1985,5,543.0,5142,0.2,-1.8,87,6.23,165,10,325.4,346.2,326.7
00Z 23 Jun 1985,6,500.0,5800,-2.5,-5.0,83,5.31,160,10,329.9,348.0,331.0
00Z 23 Jun 1985,7,400.0,7533,-13.7,-18.6,67,2.22,140,23,337.1,345.2,337.6
00Z 23 Jun 1985,8,300.0,9670,-28.5,-33.5,62,0.76,140,29,345.1,348.1,345.2
00Z 23 Jun 1985,9,250.0,10940,-40.9,-45.9,58,0.25,130,19,345.1,346.2,345.2
00Z 23 Jun 1985,10,200.0,12310,-56.5,NA,NA,NA,130,29,343.1,NA,343.1
00Z 23 Jun 1985,11,150.0,14040,-76.5,NA,NA,NA,110,35,338.1,NA,338.1
00Z 23 Jun 1985,12,110.0,15779,-86.7,NA,NA,NA,NA,NA,350.3,NA,350.3
00Z 24 Jun 1985,0,1000.0,-21
00Z 24 Jun 1985,1,996.0,9,28.0,25.7,87,21.43,120,5,301.5,365.1,305.3
00Z 24 Jun 1985,2,850.0,1413,20.4,18.9,91,16.45,130,16,307.5,357.4,310.5
00Z 24 Jun 1985,3,700.0,3069,11.4,10.1,92,11.21,130,15,315.1,350.3,317.2
00Z 24 Jun 1985,4,500.0,5820,-2.5,-4.5,86,5.51,130,16,329.9,348.7,331.0
00Z 24 Jun 1985,5,400.0,7560,-12.7,-21.7,47,1.70,130,19,338.4,344.7,338.7
00Z 24 Jun 1985,6,300.0,9690,-27.5,-35.5,46,0.62,105,17,346.5,349.0,346.6
00Z 24 Jun 1985,7,250.0,10980,-36.3,-43.3,48,0.33,105,24,352.0,353.4,352.0
00Z 24 Jun 1985,8,200.0,12490,-50.5,NA,NA,NA,65,27,352.6,NA,352.6
00Z 24 Jun 1985,9,150.0,14290,-67.7,NA,NA,NA,50,51,353.3,NA,353.3
00Z 25 Jun 1985,0,1000.0,-102
00Z 25 Jun 1985,1,999.0,9,27.0,26.0,94,21.76,130,7,300.2,364.4,304.1
00Z 25 Jun 1985,2,920.0,734,23.0,21.7,92,18.13,150,15,303.3,357.3,306.6
00Z 25 Jun 1985,3,850.0,1420,19.8,16.5,81,14.09,170,23,306.9,349.5,309.5
00Z 25 Jun 1985,4,700.0,3061,13.4,9.7,78,10.91,170,19,317.3,351.9,319.4
00Z 25 Jun 1985,5,526.0,5423,0.0,-4.0,74,5.44,119,18,328.2,346.6,329.3
00Z 25 Jun 1985,6,500.0,5830,-1.9,-6.8,69,4.62,110,18,330.7,346.6,331.6
00Z 25 Jun 1985,7,400.0,7570,-12.1,-18.1,61,2.31,120,12,339.2,347.7,339.6
00Z 25 Jun 1985,8,300.0,9699,-28.3,-40.3,31,0.38,120,15,345.4,347.0,345.5
00Z 25 Jun 1985,9,250.0,11000,-34.7,-47.7,25,0.21,120,12,354.3,355.2,354.4
00Z 25 Jun 1985,10,200.0,12310,-49.3,NA,NA,NA,90,37,354.5,NA,354.5
00Z 25 Jun 1985,11,150.0,14330,-65.1,NA,NA,NA,90,35,357.7,NA,357.7
00Z 26 Jun 1985,0,1002.0,9,27.0,25.5,92,21.03,130,6,300.0,361.9,303.7
00Z 26 Jun 1985,1,1000.0,24,26.8,25.4,92,20.94,131,6,299.9,361.6,303.7
00Z 26 Jun 1985,2,920.0,762,22.4,21.1,92,17.45,161,14,302.7,354.6,305.8
00Z 26 Jun 1985,3,850.0,1457,19.0,16.5,85,14.09,190,22,306.0,348.5,308.6
00Z 26 Jun 1985,4,700.0,3112,12.0,7.4,73,9.31,195,12,315.7,345.2,317.5
00Z 26 Jun 1985,5,532.0,5364,0.0,-4.4,72,5.22,NA,NA,327.1,344.8,328.2
00Z 26 Jun 1985,6,118.0,15659,-80.1,NA,NA,NA,NA,NA,355.5,NA,355.5
00Z 27 Jun 1985,0,1000.0,9,27.6,26.0,91,21.73,180,7,300.8,365.0,304.6
00Z 27 Jun 1985,1,920.0,739,23.0,21.4,91,17.79,193,15,303.3,356.3,306.5
00Z 27 Jun 1985,2,850.0,1420,19.4,16.9,85,14.46,205,22,306.4,350.1,309.1
00Z 27 Jun 1985,3,700.0,3068,11.8,5.8,67,8.33,205,12,315.5,341.9,317.1
00Z 27 Jun 1985,4,510.0,5652,0.0,-12.0,40,3.00,205,6,331.1,341.7,331.7
